,CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,Cor,Sexo,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,Idade,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,UF,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,Situacao,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
1729,2,1,1,146,4,1,0322B01,17459536,,Branca,feminino,1992,5,23,26,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2355,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,1,,,,,,0,0,0,2013,2019
1730,2,1,1,146,4,1,0322B01,17939808,,Parda,masculino,1995,8,17,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2040,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2013,2019
1731,2,1,1,146,4,1,0322B01,17940539,,Parda,feminino,1991,7,9,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1440,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2013,2019
1732,2,1,1,146,4,1,0322B01,20082727,,Parda,feminino,1993,9,1,25,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2040,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2013,2019
1733,2,1,1,146,4,1,0322B01,17943295,,Branca,feminino,1995,2,22,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,1,0.0,,,,,1,1,0,2013,2019
1734,2,1,1,146,4,1,0322B01,17444829,,Parda,feminino,1995,2,25,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2013,2019
1735,2,1,1,146,4,1,0322B01,17945343,,Parda,masculino,1993,12,25,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2017,2019
1736,2,1,1,146,4,1,0322B01,20092136,,Branca,feminino,1994,9,14,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1320,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,2,,,2,0.0,,,,,1,0,0,2013,2019
1737,2,1,1,146,4,1,0322B01,17948814,,Branca,masculino,1995,9,16,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,1,0.0,,,,,1,1,0,2013,2019
1738,2,1,1,146,4,1,0322B01,20092173,,Branca,feminino,1993,10,14,25,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,1680,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,,,,,,0,0,0,2013,2019
1739,2,1,1,146,4,1,0322B01,17949114,,Branca,feminino,1994,9,26,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,1.0,,1,,,2,0.0,,,,,1,1,0,2013,2019
1740,2,1,1,146,4,1,0322B01,17950860,,Parda,masculino,1994,3,22,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,1,0.0,,,,,1,1,0,2013,2019
1741,2,1,1,146,4,1,0322B01,17885425,,Parda,feminino,1995,2,18,23,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,1,0.0,,,,,1,1,0,2015,2019
1742,2,1,1,146,4,1,0322B01,17886562,,Parda,feminino,1994,10,25,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,930,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2013,2019
1743,2,1,1,146,4,1,0322B01,17887597,,Branca,masculino,1994,3,15,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1920,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2013,2019
1744,2,1,1,146,4,1,0322B01,17897107,,Branca,feminino,1996,5,11,22,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,2,,,1,0.0,,,,,1,1,0,2013,2019
1745,2,1,1,146,4,1,0322B01,17897565,,Branca,masculino,1994,4,16,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2017,2019
1746,2,1,1,146,4,1,0322B01,20088631,,Parda,masculino,1996,4,6,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,360,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2016,2019
1747,2,1,1,146,4,1,0322B01,17497022,,Branca,feminino,1973,11,8,45,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2013,2019
1748,2,1,1,146,4,1,0322B01,73251286,,Parda,masculino,1987,12,25,31,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2013,2019
1749,2,1,1,146,4,1,0322B01,73251296,,Branca,feminino,1986,6,29,32,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2013,2019
1750,2,1,1,146,4,1,0322B01,17505748,,Parda,masculino,1994,11,16,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2013,2019
1751,2,1,1,146,4,1,0322B01,24826547,,Preta,feminino,1982,5,2,36,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2019
1752,2,1,1,146,4,1,0322B01,18209952,,Parda,feminino,1988,8,20,30,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2014,2019
1753,2,1,1,146,4,1,0322B01,20096186,,Preta,masculino,1987,2,7,31,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,870,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1754,2,1,1,146,4,1,0322B01,23904248,,Parda,feminino,1988,10,24,30,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2019
1755,2,1,1,146,4,1,0322B01,23546284,,Parda,masculino,1995,2,19,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,2,0.0,,,,,1,0,0,2016,2019
1756,2,1,1,146,4,1,0322B01,19952282,,Parda,masculino,1997,7,7,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1050,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,0.0,1.0,,,,0.0,2,,,2,0.0,,,,,1,0,0,2015,2019
1757,2,1,1,146,4,1,0322B01,20096619,,Parda,feminino,1994,12,9,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,960,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1758,2,1,1,146,4,1,0322B01,18555215,,Amarela,feminino,1994,11,14,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,960,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1759,2,1,1,146,4,1,0322B01,18556019,,Branca,feminino,1996,7,26,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1170,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1760,2,1,1,146,4,1,0322B01,18556251,,Branca,feminino,1993,4,21,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,840,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,1,,,2,0.0,,,,,1,0,0,2014,2019
1761,2,1,1,146,4,1,0322B01,18557439,,Branca,feminino,1996,6,17,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1050,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2015,2019
1762,2,1,1,146,4,1,0322B01,20096961,,Preta,feminino,1996,5,8,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1050,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1763,2,1,1,146,4,1,0322B01,18557509,,Branca,feminino,1996,1,25,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,930,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1764,2,1,1,146,4,1,0322B01,18560094,,Preta,feminino,1997,2,24,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,780,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1765,2,1,1,146,4,1,0322B01,18560660,,Parda,feminino,1996,11,13,22,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,570,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2019
1766,2,1,1,146,4,1,0322B01,18563541,,Branca,masculino,1995,12,22,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1230,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1767,2,1,1,146,4,1,0322B01,18564970,,Parda,feminino,1993,1,11,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1140,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1768,2,1,1,146,4,1,0322B01,18570349,,Parda,feminino,1995,10,11,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,960,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1769,2,1,1,146,4,1,0322B01,18571183,,Preta,masculino,1995,7,14,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,750,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,1,0.0,0.0,1.0,0.0,,,1.0,,2,,,2,0.0,,,,,1,0,0,2016,2019
1770,2,1,1,146,4,1,0322B01,20097471,,Branca,masculino,1992,9,11,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1080,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1771,2,1,1,146,4,1,0322B01,18584799,,Branca,feminino,1996,9,11,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,960,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,1,0.0,1.0,0.0,1.0,,0.0,,1.0,1,,,2,0.0,,,,,1,0,0,2014,2019
1772,2,1,1,146,4,1,0322B01,18589749,,Parda,feminino,1997,6,27,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1290,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1773,2,1,1,146,4,1,0322B01,18590543,,Parda,feminino,1996,5,9,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,840,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,1,0.0,1.0,1.0,0.0,,0.0,1.0,,1,,,2,0.0,,,,,1,0,0,2014,2019
1774,2,1,1,146,4,1,0322B01,18594234,,Parda,masculino,1996,1,20,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1020,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1775,2,1,1,146,4,1,0322B01,20092233,,Parda,feminino,1997,1,20,21,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,1,0,2014,2019
1776,2,1,1,146,4,1,0322B01,18597104,,Preta,feminino,1996,12,31,22,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,900,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2014,2019
1777,2,1,1,146,4,1,0322B01,18606187,,Parda,feminino,1996,9,11,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,720,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1778,2,1,1,146,4,1,0322B01,18608392,,Branca,masculino,1995,11,21,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,2,,,1,0.0,,,,,1,1,0,2014,2019
1779,2,1,1,146,4,1,0322B01,18613346,,Nao quis declarar,masculino,1996,8,31,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2017,2019
1780,2,1,1,146,4,1,0322B01,18188994,,Branca,feminino,1996,6,14,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1530,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1781,2,1,1,146,4,1,0322B01,18614336,,Parda,feminino,1996,1,27,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,900,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1782,2,1,1,146,4,1,0322B01,18872337,,Parda,masculino,1994,4,13,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2016,2019
1783,2,1,1,146,4,1,0322B01,18872647,,Parda,feminino,1997,1,21,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,960,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1784,2,1,1,146,4,1,0322B01,18359021,,Branca,feminino,1981,6,22,37,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,690,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1785,2,1,1,146,4,1,0322B01,17944760,,Branca,masculino,1996,2,9,22,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,2,,,1,0.0,,,,,1,1,0,2014,2019
1786,2,1,1,146,4,1,0322B01,17443617,,Parda,feminino,1997,4,7,21,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,990,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1787,2,1,1,146,4,1,0322B01,18360208,,Preta,masculino,1996,9,8,22,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,1710,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2014,2019
1788,2,1,1,146,4,1,0322B01,18135805,,Branca,feminino,1995,11,11,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,1,0.0,,,,,1,1,0,2014,2019
1789,2,1,1,146,4,1,0322B01,18143383,,Preta,masculino,1995,10,15,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1350,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,0.0,1.0,,,,0.0,1,,,2,0.0,,,,,1,0,0,2014,2019
1790,2,1,1,146,4,1,0322B01,18146836,,Parda,masculino,1995,9,20,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2014,2019
1791,2,1,1,146,4,1,0322B01,18152109,,Branca,feminino,1996,8,4,22,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2014,2019
1792,2,1,1,146,4,1,0322B01,18161358,,Parda,feminino,1996,5,22,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,720,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,2,,,2,0.0,,,,,1,0,0,2016,2019
1793,2,1,1,146,4,1,0322B01,18161725,,Preta,feminino,1995,12,9,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2014,2019
1794,2,1,1,146,4,1,0322B01,18162740,,Preta,feminino,1995,11,20,23,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,900,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,1,,,,,,0,0,0,2014,2019
1795,2,1,1,146,4,1,0322B01,20093483,,Parda,masculino,1996,4,25,22,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2014,2019
1796,2,1,1,146,4,1,0322B01,18166860,,Parda,feminino,1996,1,26,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1140,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1797,2,1,1,146,4,1,0322B01,18167313,,Parda,masculino,1994,1,22,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2014,2019
1798,2,1,1,146,4,1,0322B01,18168338,,Preta,feminino,1995,9,8,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,1,,,2,0.0,,,,,1,1,0,2014,2019
1799,2,1,1,146,4,1,0322B01,18170192,,Parda,masculino,1996,2,3,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,1,0.0,0.0,0.0,1.0,,,,0.0,1,,,2,0.0,,,,,1,0,0,2017,2019
1800,2,1,1,146,4,1,0322B01,18178756,,Branca,feminino,1995,11,4,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1290,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1801,2,1,1,146,4,1,0322B01,18182676,,Branca,masculino,1997,3,20,21,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2014,2019
1802,2,1,1,146,4,1,0322B01,18185726,,Branca,feminino,1995,12,4,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1440,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,0.0,,,,,1,0,0,2014,2019
1803,2,1,1,146,4,1,0322B01,18188900,,Branca,feminino,1995,5,9,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1710,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,1.0,0.0,,0.0,0.0,,2,,,2,0.0,,,,,1,0,0,2014,2019
1804,2,1,1,146,4,1,0322B01,18190444,,Parda,feminino,1995,10,31,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2014,2019
1805,2,1,1,146,4,1,0322B01,20092014,,Branca,masculino,1996,3,8,22,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2017,2019
1806,2,1,1,146,4,1,0322B01,18145693,,Branca,feminino,1995,11,24,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,2,,,2,0.0,,,,,1,1,0,2015,2019
1807,2,1,1,146,4,1,0322B01,18360791,,Parda,feminino,1996,2,28,22,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2014,2019
1808,2,1,1,146,4,1,0322B01,18360844,,Nao quis declarar,feminino,1996,5,13,22,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,1,0.0,,,,,1,1,0,2014,2019
